zipcode,lat,lng,state,city,avg2019,avg2020
1032,42.457613,-72.81478,MA,Goshen,253417.83333333334,270498.9166666667
24105,36.911577,-80.603687,VA,Indian Valley,104507.66666666667,112887.75
65064,38.402845,-92.471423,MO,Olean,126733.41666666667,135158.33333333334
46731,40.793538,-85.099634,IN,Craigville,180536.08333333334,185572.0
15483,40.08302,-79.850922,PA,Stockdale,100295.41666666667,96651.08333333333
95432,39.108252,-123.645121,CA,Elk,704595.5,685809.5
60537,41.560474,-88.604139,IL,Millington,189805.25,196675.16666666666
25165,38.146044,-81.649422,WV,Racine,67456.75,71454.0
25040,38.126501,-81.235109,WV,Robson,91187.91666666667,103185.91666666667
48728,44.732391,-83.822784,MI,Curran,117162.08333333333,122160.75
76681,31.893446,-96.433731,TX,Richland,72373.66666666667,75920.08333333333
13406,43.134514,-74.924889,NY,Middleville,103222.83333333333,107847.91666666667
72739,36.423561,-94.327702,AR,Bella Vista,173325.5,187204.0
23129,37.68163,-77.77042,VA,Oilville,470392.5833333333,485644.0833333333
47224,38.888028,-85.215093,IN,Canaan,154808.0,159480.66666666666
27853,36.50858,-77.285626,NC,Seaboard,61658.333333333336,66740.58333333333
24915,38.465457,-79.77717,WV,Arbovale,79103.0,79988.0
67952,37.296874,-101.151066,KS,Moscow,102513.16666666667,105933.25
34661,28.604751,-82.245271,FL,Bushnell,77714.41666666667,83540.0
83656,43.726469,-116.799128,ID,Caldwell,183236.75,212264.66666666666
59643,46.172521,-111.589827,MT,Toston,221302.08333333334,246384.25
26714,39.188475,-78.655159,WV,Augusta,107653.25,108381.0
73559,34.731386,-98.963699,OK,Mountain Park,29401.333333333332,28818.666666666668
64728,37.703047,-94.523816,MO,Bronaugh,108736.16666666667,111334.66666666667
17002,40.50247,-77.848424,PA,Menno Township,134629.25,139075.66666666666
97451,43.815227,-123.268019,OR,Lorane,294906.5833333333,320837.4166666667
74754,34.197935,-95.13437,OK,Ringold,126113.83333333333,137705.16666666666
85336,32.548757,-114.788734,AZ,Somerton,117130.66666666667,140515.08333333334
66780,37.621728,-95.056933,KS,Walnut,73534.33333333333,72677.58333333333
17211,39.754149,-78.400966,PA,Mann Township,166865.58333333334,166455.5
12787,41.795394,-74.845029,NY,Town of Liberty,128316.41666666667,137105.33333333334
71725,34.04963,-92.557937,AR,Carthage,29134.333333333332,26735.75
26437,39.525975,-80.50893,WV,Smithfield,23105.833333333332,26000.166666666668
27582,36.467324,-78.576588,NC,Stovall,56004.25,57465.166666666664
73569,33.936131,-97.782013,OK,Terral,24881.916666666668,26104.833333333332
80532,40.493095,-105.467197,CO,Drake,416118.4166666667,444539.9166666667
52586,41.344968,-92.461377,IA,Rose Hill,106543.58333333333,109353.5
74084,36.528846,-96.361531,OK,Wynona,61290.666666666664,58971.0
18469,41.703684,-75.130492,PA,Damascus Township,196111.0,202344.0
78838,29.536636,-99.746893,TX,Concan,300092.9166666667,308699.3333333333
62667,39.487765,-89.992297,IL,Modesto,80667.25,87102.25
62867,37.912266,-88.098946,IL,New Haven,56934.666666666664,57381.416666666664
72930,35.429286,-93.958826,AR,Cecil,116160.33333333333,116214.75
26342,39.033601,-80.85483,WV,Glenville,63417.25,64972.5
12410,42.066096,-74.424732,NY,Town Of Shandaken,240829.58333333334,256205.41666666666
12064,42.614166,-74.655719,NY,Town Of Worcester,88371.0,88634.08333333333
78614,29.41041,-97.587174,TX,Cost,195365.66666666666,200541.25
56257,44.969258,-96.402151,MN,Marietta,46692.166666666664,50187.583333333336
50065,40.613858,-93.781727,IA,Davis City,69670.16666666667,72751.08333333333
40763,36.689229,-83.925596,KY,Siler,38017.916666666664,38177.75
73842,36.81834,-99.198573,OK,Freedom,73499.91666666667,72196.58333333333
66550,39.655442,-95.820665,KS,Wetmore,102384.25,97297.0
84007,40.323702,-110.207858,UT,Bluebell,269722.5,279258.3333333333
37151,36.309201,-86.04302,TN,Riddleton,146006.66666666666,153880.41666666666
30818,33.276427,-82.338966,GA,Matthews,98075.91666666667,97747.91666666667
84742,37.540108,-113.20803,UT,Kanarraville,285116.0,296114.9166666667
50074,40.865931,-94.080133,IA,Ellston,298467.4166666667,311404.1666666667
25206,37.997807,-81.695777,WV,Seth,28412.833333333332,28068.5
50561,42.425099,-94.850501,IA,Lytton,71064.5,73075.41666666667
21677,38.472182,-76.173844,MD,Woolford,334363.5,337364.75
44689,40.64521,-81.659132,OH,Dundee,123710.25,132215.0
48633,43.936975,-84.931062,MI,Lake,72847.41666666667,86406.08333333333
62284,38.881265,-89.313988,IL,Smithboro,102841.58333333333,103768.0
83545,46.42642,-116.4218,ID,Peck,217582.25,229005.91666666666
15754,40.556656,-79.151524,PA,Lucernemines,79479.08333333333,81456.75
25007,37.82484,-81.430458,WV,Arnett,52818.5,53714.416666666664
15641,40.631645,-79.589328,PA,Hyde Park,92058.58333333333,101011.83333333333
66717,37.69586,-95.696902,KS,Buffalo,71114.25,67297.08333333333
62015,39.221451,-89.544038,IL,Butler,112708.75,112435.41666666667
54462,45.392002,-89.007393,WI,Pearson,158747.66666666666,162698.5
56185,43.798534,-95.824238,MN,Wilmont,82190.33333333333,88608.16666666667
15624,40.364867,-79.470198,PA,Crabtree,93580.16666666667,106372.58333333333
12139,43.500221,-74.579544,NY,Town Of Arietta,261543.08333333334,260365.91666666666
97108,45.268884,-123.708784,OR,Beaver,289450.5,294928.1666666667
50133,40.713322,-94.068993,IA,Kellerton,53844.0,49257.916666666664
52619,40.525346,-91.565024,IA,Argyle,116008.08333333333,117538.0
77977,28.695562,-96.794157,TX,Victoria,75118.5,74102.16666666667
73548,34.286479,-98.108572,OK,Hastings,66304.33333333333,70318.91666666667
56035,43.819522,-93.272622,MN,Ellendale,120208.16666666667,128138.75
52750,41.937024,-90.397049,IA,Goose Lake,195908.41666666666,197491.5
98590,46.707873,-123.998528,WA,Tokeland,155532.5,165101.41666666666
50451,43.381234,-94.077615,IA,Lakota,57732.416666666664,58763.166666666664
50642,42.439697,-92.816454,IA,Holland,139270.5,143275.5
76519,31.020832,-97.12069,TX,Burlington,142954.91666666666,151864.66666666666
96780,19.96976,-155.216166,HI,Ninole,581264.3333333334,621396.5
37333,35.153754,-84.335338,TN,Farner,69769.0,72544.16666666667
36030,31.870914,-86.87622,AL,Forest Home,79842.91666666667,79688.25
40958,36.809878,-83.596919,KY,Pineville,39542.25,40960.166666666664
91759,34.263636,-117.69947,CA,Lytle Creek,441013.9166666667,470108.0833333333
28667,35.771453,-81.426154,NC,Rhodhiss,39937.083333333336,46738.666666666664
62027,39.249602,-90.562735,IL,Eldred,91508.08333333333,89464.25
83239,42.53406,-111.289969,ID,Georgetown,152463.66666666666,163054.5
39867,31.828416,-84.927893,GA,Morris,84994.5,84866.33333333333
26814,38.781086,-79.475798,WV,Riverton,99257.25,96537.91666666667
25437,39.427797,-78.570489,WV,Points,173319.75,173837.75
95956,39.838288,-121.134235,CA,Meadow Valley,235912.91666666666,234388.91666666666
8014,39.815906,-75.348335,NJ,Logan Township,161431.91666666666,159430.41666666666
18323,41.196579,-75.273469,PA,Barrett Township,318296.5,321884.9166666667
72141,35.513306,-92.672187,AR,Scotland,90557.08333333333,91442.16666666667
72856,35.79027,-93.089516,AR,Dover,108850.83333333333,112974.58333333333
18625,41.513387,-75.848822,PA,Overfield Township,157490.41666666666,160590.58333333334
64497,39.930459,-94.219852,MO,Weatherby,193136.0,204188.91666666666
55026,44.535111,-92.346008,MN,Frontenac,216472.33333333334,232149.08333333334
21717,39.338668,-77.43704,MD,Frederick,322326.0833333333,321349.5
75493,33.146015,-95.107952,TX,Winfield,70673.75,77955.08333333333
50217,42.183763,-94.251811,IA,Paton,93846.58333333333,98409.58333333333
58736,47.930851,-100.396626,ND,Drake,66330.75,59054.5
23070,37.552199,-76.388985,VA,Hardyville,283081.9166666667,287101.4166666667
28325,35.153922,-78.104138,NC,Mount Olive,79098.91666666667,80373.83333333333
41513,37.34409,-82.343977,KY,Belcher,43870.666666666664,44549.75
54846,46.378316,-90.720238,WI,High Bridge,105192.25,107339.83333333333
55752,46.950553,-93.285945,MN,Jacobson,142372.58333333334,145987.5
68319,40.937755,-97.75971,NE,Bradshaw,101662.16666666667,105004.08333333333
68723,42.282752,-97.20824,NE,Carroll,139122.16666666666,144747.75
55711,46.818895,-92.690837,MN,Brookston,161073.25,179131.16666666666
28077,35.404802,-81.20277,NC,High Shoals,52651.0,67592.16666666667
14082,42.656563,-78.385184,NY,Java,164971.08333333334,167391.0
23359,37.884947,-75.587982,VA,Hallwood,123864.0,118049.5
58276,48.638084,-97.46035,ND,Saint Thomas,89214.58333333333,84710.66666666667
94971,38.231547,-122.928226,CA,Tomales,789872.5833333334,836932.4166666666
4657,44.970309,-67.415773,ME,Meddybemps,115691.66666666667,119670.91666666667
56263,44.421485,-95.532455,MN,Milroy,85618.66666666667,85534.75
5355,43.019478,-72.812148,VT,Wardsboro,244942.08333333334,248356.5
63350,38.901096,-91.361708,MO,High Hill,106991.58333333333,99613.08333333333
81121,37.109777,-107.439077,CO,Pagosa Springs,253191.0,254767.91666666666
62671,40.17288,-89.558457,IL,New Holland,85383.08333333333,86014.5
99117,47.722069,-118.532002,WA,Creston,112793.5,121180.41666666667
56122,43.898445,-95.956,MN,Chandler,124906.41666666667,113952.0
19492,40.28546,-75.491912,PA,Upper Frederick Township,287046.0833333333,304508.6666666667
55782,47.832953,-92.206005,MN,Soudan,85653.0,88093.08333333333
21865,38.287338,-75.841179,MD,Tyaskin,154858.0,160665.33333333334
52576,41.215153,-92.109419,IA,Ollie,90494.08333333333,93368.83333333333
61769,40.882009,-88.399364,IL,Saunemin,81891.83333333333,82995.0
12998,44.0778,-73.576545,NY,Witherbee,56609.583333333336,54230.666666666664
49971,46.70924,-89.705285,MI,Ontonagon,34030.166666666664,37338.75
25083,38.069889,-81.367758,WV,East Bank,50910.416666666664,53626.75
17263,39.727222,-77.717855,PA,Greencastle,169334.08333333334,178367.25
56522,46.131921,-96.379373,MN,Campbell,103098.91666666667,107092.75
92309,35.332155,-116.038586,CA,Baker,117403.91666666667,123211.58333333333
40863,36.727167,-83.430955,KY,Pathfork,50192.5,51385.083333333336
26521,39.713283,-80.228143,WV,Blacksville,111263.5,120245.25
52638,40.801453,-91.242327,IA,Middletown,142766.0,145560.66666666666
95554,40.296412,-123.777178,CA,Myers Flat,382794.4166666667,382389.0
67016,37.886791,-97.514822,KS,Bentley,118675.25,130807.91666666667
99023,47.561082,-117.171788,WA,Mica,462566.1666666667,507968.0
56211,45.574189,-96.679837,MN,Beardsley,70301.0,69582.41666666667
82515,42.903732,-108.542611,WY,Hudson,148862.91666666666,154654.08333333334
15677,40.143126,-79.23731,PA,Ligonier Township,151436.0,162734.66666666666
51527,41.839897,-95.336506,IA,Defiance,125462.0,123314.58333333333
64771,37.751185,-94.469049,MO,Nevada,123347.33333333333,124194.58333333333
84779,37.334886,-113.122148,UT,Virgin,307724.0,336728.0
51564,41.809589,-95.922824,IA,Pisgah,71712.0,72395.91666666667
22438,38.041022,-76.980741,VA,Champlain,173513.08333333334,176823.91666666666
47519,38.602659,-86.992661,IN,Cannelburg,178212.66666666666,186629.83333333334
25118,38.11166,-81.305965,WV,Montgomery,56680.0,57673.166666666664
50544,42.250727,-94.170545,IA,Harcourt,75529.58333333333,76330.0
23126,37.923461,-77.144316,VA,Milford,149519.5,154618.41666666666
49752,46.254145,-84.434511,MI,Kinross,101126.33333333333,104549.0
65614,36.754012,-92.910399,MO,Bradleyville,138146.16666666666,137547.16666666666
64459,39.928729,-94.645016,MO,Helena,156508.41666666666,159911.83333333334
56212,45.130873,-96.323833,MN,Bellingham,68233.41666666667,68779.41666666667
50539,43.236961,-94.419983,IA,Fenton,54881.0,56727.083333333336
4650,44.292625,-68.722885,ME,Deer Isle,210155.08333333334,224861.08333333334
73771,36.875804,-97.973133,OK,Wakita,40397.833333333336,37830.75
52752,41.274726,-91.191222,IA,Grandview,110373.41666666667,109420.0
39866,31.559484,-84.594397,GA,Morgan,75678.83333333333,77120.25
40870,36.923421,-83.144356,KY,Totz,35435.333333333336,36889.416666666664
13437,43.580307,-75.803859,NY,Town Of Redfield,89942.75,90357.66666666667
56669,48.38395,-93.135452,MN,Kabetogama,183850.58333333334,185462.83333333334
63739,37.35855,-89.800258,MO,Burfordville,164910.66666666666,171898.0
65630,36.832959,-93.21365,MO,Saddlebrooke,356293.0833333333,382785.25
73537,34.486692,-99.664244,OK,Eldorado,31322.75,32325.5
96125,39.602711,-120.63615,CA,Sierra City,244100.0,248607.66666666666
73726,36.587781,-98.497112,OK,Carmen,75950.58333333333,77966.16666666667
16859,41.040743,-78.023238,PA,Snow Shoe Township,149726.66666666666,133574.0
27819,35.815994,-77.454941,NC,Conetoe,67798.33333333333,64305.583333333336
68019,41.781019,-96.375352,NE,Craig,139259.58333333334,144411.41666666666
56639,47.918547,-93.536241,MN,Effie,133239.83333333334,133771.08333333334
52251,41.710291,-92.192601,IA,Ladora,95790.58333333333,96125.83333333333
67566,37.933172,-98.097399,KS,Partridge,105839.33333333333,109200.41666666667
42273,37.215678,-86.838506,KY,Rochester,78916.91666666667,81119.75
56043,43.649401,-93.222394,MN,Hayward,130658.25,127085.83333333333
96128,40.358768,-120.408154,CA,Standish,227466.41666666666,228937.75
27340,35.945873,-79.317167,NC,Saxapahaw,269583.75,311199.3333333333
62555,39.46298,-89.210466,IL,Owaneco,106253.41666666667,109658.33333333333
89828,40.779879,-115.29666,NV,Lamoille,405895.9166666667,414274.1666666667
29667,34.764792,-82.75669,SC,Norris,128937.08333333333,132264.08333333334
8073,40.009542,-74.866779,NJ,Westampton Township,237436.41666666666,253048.58333333334
4674,44.274254,-68.458828,ME,Tremont,281845.0,282325.75
14877,42.05779,-77.680307,NY,West Union,89790.16666666667,86830.58333333333
93665,36.960108,-120.64806,CA,Dos Palos,187428.83333333334,201711.83333333334
41821,37.059106,-83.01476,KY,Hallie,26638.75,28506.583333333332
66864,38.354887,-95.981495,KS,Neosho Rapids,101351.25,103025.83333333333
79719,31.460655,-103.404137,TX,Barstow,47690.833333333336,49576.083333333336
49282,42.034825,-84.402943,MI,Somerset Center,75959.91666666667,79602.0
55749,46.439558,-92.443315,MN,Holyoke,157656.91666666666,163285.41666666666
62877,38.392824,-89.211204,IL,Richview,81885.33333333333,83272.16666666667
45851,41.032334,-84.600047,OH,Haviland,111305.41666666667,116743.66666666667
57788,44.616964,-103.204941,SD,Vale,190342.41666666666,194801.83333333334
50430,42.981564,-93.953966,IA,Corwith,69847.5,71913.5
29074,34.441127,-80.818402,SC,Liberty Hill,286679.5833333333,292781.0833333333
47449,38.92713,-87.003467,IN,Elnora,95631.33333333333,98475.91666666667
71859,33.744439,-93.910186,AR,Saratoga,68281.5,72382.08333333333
21840,38.248736,-75.900009,MD,Nanticoke,156738.41666666666,163897.08333333334
75565,32.926794,-94.071475,TX,McLeod,114288.41666666667,112064.33333333333
26576,39.492501,-80.254748,WV,Farmington,68556.33333333333,70756.66666666667
64493,39.635053,-94.318186,MO,Turney,188691.0,195386.25
18081,40.563695,-75.281582,PA,Springfield Township,272839.4166666667,296720.3333333333
95714,39.200502,-120.840726,CA,Dutch Flat,321648.0,329101.5
93244,36.488656,-118.998043,CA,Lemon Cove,245935.08333333334,271096.1666666667
65034,38.559677,-92.818106,MO,Fortuna,120844.83333333333,120601.75
17220,40.191575,-77.738979,PA,Fannett Township,168033.91666666666,171322.41666666666
95970,39.398424,-122.060946,CA,Colusa,246747.33333333334,258153.5
50840,40.781959,-94.480948,IA,Clearfield,69248.66666666667,67256.33333333333
97877,44.711742,-118.410517,OR,Sumpter,141962.16666666666,144676.83333333334
65620,37.026782,-92.945631,MO,Bruner,144127.0,164478.5
53580,42.859809,-90.378045,WI,Rewey,92083.75,100568.08333333333
70375,29.690078,-90.536448,LA,Mathews,203948.66666666666,227301.5
95558,40.298264,-124.243071,CA,Ferndale,421418.25,423771.6666666667
68368,40.560656,-96.821479,NE,Hallam,267893.5,285900.0833333333
16230,41.020482,-79.283246,PA,Hawthorn,64584.166666666664,63841.416666666664
73557,34.731987,-98.488973,OK,Medicine Park,159865.75,162151.41666666666
68648,41.400719,-96.800326,NE,Morse Bluff,223428.33333333334,235560.16666666666
72517,36.132311,-91.973274,AR,Melbourne,80461.75,83564.75
51033,42.912628,-95.251445,IA,Linn Grove,96123.33333333333,101861.25
68736,42.735371,-97.367806,NE,Fordyce,153865.25,156757.33333333334
74829,35.517014,-96.472326,OK,Paden,69524.25,73237.0
83449,43.259048,-111.417191,ID,Swan Valley,430523.75,447909.3333333333
55702,46.957364,-92.637569,MN,Alborn,185557.08333333334,199150.33333333334
40070,38.468642,-85.232149,KY,Sulphur,146201.33333333334,153373.25
14736,42.140845,-79.746108,NY,Mina,204266.33333333334,210641.58333333334
62361,39.480283,-90.645467,IL,Pearl,66041.33333333333,64692.666666666664
18962,40.346684,-75.271138,PA,Sellersville,290689.0,312528.25
68835,41.331899,-98.61724,NE,Elba,158307.58333333334,158874.58333333334
21714,39.419295,-77.504419,MD,Frederick,387609.0833333333,392645.0833333333
56025,43.753245,-93.917351,MN,Easton,158955.33333333334,163626.58333333334
84781,37.41155,-113.462096,UT,Pine Valley,308748.0,334080.0
89161,36.00036,-115.363878,NV,Las Vegas,719157.1666666666,778280.25
67859,37.235172,-100.770115,KS,Kismet,168495.91666666666,167145.83333333334
62570,39.588581,-89.448004,IL,Pawnee,58280.75,59056.583333333336
83414,43.836791,-110.938066,WY,Moose,550722.3333333334,636369.9166666666
46957,40.388298,-85.495962,IN,Fairmount,68182.41666666667,71898.0
46766,40.708823,-85.288636,IN,Liberty Center,121761.83333333333,126736.16666666667
67038,37.10179,-96.723843,KS,Dexter,88973.5,91173.58333333333
31631,30.643635,-82.741456,GA,Fargo,48741.333333333336,49763.916666666664
68882,41.435696,-98.391066,NE,Wolbach,328927.25,328994.0833333333
23480,37.618711,-75.690711,VA,Wachapreague,164578.08333333334,154989.33333333334
62089,39.129585,-89.495141,IL,Hillsboro,50477.5,51981.583333333336
59028,45.302411,-109.713862,MT,Fishtail,305528.1666666667,329964.1666666667
65258,39.520236,-92.135201,MO,Holliday,141337.25,155071.33333333334
26574,39.588251,-80.188592,WV,Rivesville,49178.916666666664,51651.916666666664
79544,33.301509,-99.8529,TX,Rochester,45488.666666666664,47880.75
72072,34.523961,-91.739547,AR,Humnoke,62113.666666666664,61723.666666666664
76070,32.266142,-97.655142,TX,Nemo,328431.9166666667,339607.6666666667
64635,39.95278,-93.433845,MO,Chula,134675.41666666666,131345.91666666666
85333,33.022104,-113.283539,AZ,Dateland,107814.33333333333,123375.83333333333
56710,48.215386,-97.00182,MN,Alvarado,111927.33333333333,117540.33333333333
57446,45.870828,-98.15267,SD,Hecla,57083.25,63958.583333333336
62673,40.085543,-89.978691,IL,Oakford,110481.5,124293.41666666667
4558,43.885128,-69.514471,ME,Bristol,279163.0,287310.3333333333
51333,43.12947,-94.9972,IA,Dickens,120399.08333333333,129065.75
50524,42.616853,-94.353838,IA,Clare,139939.75,135759.25
72001,35.058351,-92.885846,AR,Adona,71105.33333333333,66728.5
49871,46.425061,-87.552178,MI,Negaunee,57899.166666666664,61821.833333333336
98283,48.802055,-121.260324,WA,Rockport,227981.41666666666,255938.58333333334
79527,32.593166,-101.059442,TX,Ira,112814.41666666667,116318.08333333333
13163,43.080092,-75.710999,NY,Wampsville,137909.83333333334,140727.16666666666
68413,40.846119,-96.026323,NE,Nehawka,152785.08333333334,158203.16666666666
89004,36.102863,-115.487115,NV,Las Vegas,517369.4166666667,542982.25
38459,35.194281,-86.80545,TN,Frankewing,122205.75,127920.91666666667
85927,34.006428,-109.464249,AZ,Greer,300140.9166666667,303227.0
80747,40.942361,-103.086174,CO,Peetz,132620.33333333334,135663.83333333334
66716,37.94802,-95.036782,KS,Bronson,52573.833333333336,48812.5
68447,40.208885,-96.072644,NE,Table Rock,64969.75,66818.5
64471,40.253201,-94.192879,MO,New Hampton,66227.16666666667,69596.83333333333
46759,40.603927,-85.178498,IN,Keystone,148557.58333333334,153616.08333333334
64623,39.469802,-93.333256,MO,Bosworth,79125.75,78799.16666666667
49115,41.878186,-86.634236,MI,Harbert,523229.25,531110.9166666666
27875,35.455706,-76.504667,NC,Scranton,132799.83333333334,135910.5
56292,44.502071,-95.456501,MN,Vesta,72859.91666666667,75435.25
55606,47.934516,-89.988859,MN,Hovland,264296.6666666667,268487.5
84530,38.279836,-109.143112,UT,Monticello,203185.5,213914.0
60949,40.378337,-88.105151,IL,Ludlow,85458.25,89687.58333333333
61930,39.680887,-88.130478,IL,Hindsboro,60050.083333333336,64772.666666666664
93641,36.69718,-119.022995,CA,Miramonte,186753.66666666666,206206.66666666666
21762,39.48083,-77.247089,MD,Union Bridge,277664.3333333333,268602.6666666667
68367,41.039521,-97.39684,NE,Gresham,94983.66666666667,96645.25
98643,46.295018,-123.617602,WA,Rosburg,195492.25,198234.83333333334
62649,39.357528,-90.070237,IL,Hettick,79146.58333333333,86429.5
99103,47.756005,-118.927608,WA,Almira,186773.66666666666,212141.66666666666
63041,38.260132,-90.787529,MO,Grubville,172781.25,179799.58333333334
21829,38.097659,-75.371456,MD,Girdletree,135652.08333333334,151416.91666666666
62543,39.971422,-89.152233,IL,Latham,102483.91666666667,103987.5
67567,38.272185,-98.979093,KS,Pawnee Rock,58795.833333333336,54922.25
21835,38.531887,-75.948459,MD,Linkwood,172387.83333333334,167494.58333333334
45674,38.881577,-82.373969,OH,Rio Grande,101571.0,107346.0
64620,39.894531,-94.089951,MO,Altamont,168876.75,175029.5
49805,47.367297,-88.351332,MI,Allouez,116276.58333333333,119185.66666666667
70442,30.69314,-90.334028,LA,Husser,228924.66666666666,234918.0
51654,40.834885,-95.781549,IA,Thurman,118691.0,125327.08333333333
22972,38.215776,-78.230285,VA,Somerset,286125.6666666667,293027.8333333333
23354,37.462861,-75.912247,VA,Franktown,283554.25,283082.75
10931,41.148792,-74.162522,NY,Ramapo,314163.1666666667,328041.0833333333
23938,36.905314,-77.992026,VA,Dundas,103685.0,107475.33333333333
97531,42.199844,-123.645659,OR,Cave Junction,188003.5,202428.5
45734,39.641144,-81.195652,OH,Graysville,117083.75,124501.41666666667
8821,40.520045,-74.685662,NJ,Hillsborough Township,364561.6666666667,373404.6666666667
24082,36.620086,-80.116523,VA,Critz,105990.0,112393.08333333333
62997,37.982297,-89.590441,IL,Percy,33828.5,35698.333333333336
66425,39.816145,-95.73839,KS,Fairview,101892.58333333333,103190.83333333333
67008,37.486787,-96.779441,KS,Atlanta,85445.83333333333,85636.75
83809,48.063602,-116.573545,ID,Athol,336157.75,363828.5833333333
68336,40.965855,-96.690917,NE,Davey,312042.1666666667,334737.0833333333
56523,47.650243,-96.813364,MN,Climax,150358.25,150277.0
46162,39.555779,-85.953942,IN,Needham,201754.5,210145.25
41604,37.383503,-82.660731,KY,Beaver,26976.25,27143.416666666668
2858,41.964461,-71.651336,RI,Burrillville,281186.6666666667,300426.0833333333
58531,47.559899,-101.195647,ND,Coleharbor,224056.75,232030.91666666666
4746,47.256149,-68.137481,ME,Grand Isle,79494.91666666667,81092.25
42762,37.455344,-86.39315,KY,Millwood,84145.0,86907.58333333333
8072,39.544308,-75.418704,NJ,Quinton Township,119939.91666666667,122890.25
5056,43.508851,-72.693755,VT,Plymouth,287519.0,299881.4166666667
82244,41.879347,-104.420881,WY,Yoder,228844.33333333334,239185.33333333334
16848,41.011313,-77.533288,PA,Porter Township,141255.0,140124.66666666666
52133,43.109716,-91.66129,IA,Castalia,145382.25,149743.66666666666
12884,43.088396,-73.591291,NY,Victory,142697.33333333334,151708.41666666666
25114,37.987318,-81.786336,WV,Danville,35209.833333333336,33300.0
61532,40.339487,-89.818789,IL,Forest City,63394.666666666664,56943.416666666664
66016,39.475168,-95.231745,KS,Cummings,143608.91666666666,153699.91666666666
66767,38.073554,-94.703031,KS,Prescott,99922.75,102871.33333333333
13804,42.225702,-75.38422,NY,Town Of Masonville,128233.41666666667,131365.0
58048,47.198815,-97.223564,ND,Hunter,140960.33333333334,144452.66666666666
88024,32.070555,-106.639411,NM,Anthony,158897.83333333334,153440.5
42516,37.222049,-84.786121,KY,Bethelridge,81729.58333333333,85455.58333333333
50277,41.784551,-94.357719,IA,Yale,100631.0,103972.58333333333
21524,39.707625,-78.801406,MD,Cumberland,120541.75,115582.83333333333
25109,38.526763,-81.851908,PA,Ohioville,60833.75,61479.25
65449,37.852033,-91.494674,MO,Cook Station,151550.0,154152.08333333334
16311,41.462167,-80.042383,PA,French Creek Township,132888.58333333334,135493.08333333334
24731,37.397966,-81.151064,WV,Princeton,62127.916666666664,63870.916666666664
58845,48.641039,-103.917535,ND,Zahl,79078.16666666667,77874.08333333333
50119,41.313093,-92.939687,IA,Harvey,83940.5,82932.08333333333
95427,39.244183,-123.563531,CA,Comptche,448672.8333333333,436655.0833333333
51014,42.78764,-95.707313,IA,Cleghorn,134934.66666666666,135541.5
62819,37.977311,-89.016586,IL,Buckner,54200.333333333336,55010.333333333336
24977,37.897155,-80.687105,WV,Crawley,127409.75,128392.16666666667
99137,48.147832,-118.115213,WA,Hunters,207405.58333333334,218334.58333333334
83324,42.87274,-114.27211,ID,Dietrich,182327.16666666666,191740.25
68318,40.150988,-96.638386,NE,Blue Springs,41100.583333333336,41242.166666666664
74630,36.512112,-97.433506,OK,Billings,35462.0,37596.833333333336
41754,37.295245,-83.318415,KY,Krypton,53022.333333333336,44349.666666666664
89421,42.049387,-117.860069,NV,McDermitt,85506.66666666667,87741.66666666667
71043,32.886012,-93.887836,LA,Hosston,70516.58333333333,70186.33333333333
79237,34.918283,-100.645545,TX,Hedley,94919.5,93025.91666666667
83321,42.463501,-114.914924,ID,Castleford,144201.33333333334,166552.83333333334
55609,46.970661,-91.780871,MN,Knife River,270352.4166666667,280911.5
42354,37.377987,-86.930571,KY,McHenry,79934.5,79724.5
16022,41.05414,-79.733691,PA,Parker Township,70282.41666666667,83621.08333333333
99346,45.99756,-119.298739,WA,Plymouth,254671.16666666666,272278.0833333333
73625,35.676706,-99.190504,OK,Butler,82309.66666666667,85059.33333333333
54513,45.578383,-90.141311,WI,Brantwood,103186.41666666667,106907.66666666667
51049,42.629125,-95.647492,IA,Quimby,89228.0,88978.08333333333
66849,38.877492,-96.589623,KS,Dwight,72675.41666666667,74727.0
66754,38.004862,-94.885623,KS,Mapleton,62020.75,60085.916666666664
12417,41.906422,-73.990723,NY,Connelly,149330.58333333334,171312.33333333334
84309,41.714107,-112.098566,UT,Deweyville,281689.3333333333,314574.4166666667
68635,41.083416,-97.015909,NE,Dwight,139494.83333333334,141027.91666666666
50256,41.259706,-92.905272,IA,Tracy,90929.58333333333,86176.5
97343,44.575254,-123.75149,OR,Eddyville,285393.75,296171.75
61724,40.322856,-88.533248,IL,Bellflower,92466.83333333333,86029.91666666667
5076,44.141854,-72.230959,VT,Topsham,160736.25,172800.16666666666
24860,37.66017,-81.607608,WV,Jesse,55265.75,50070.583333333336
54927,44.103128,-88.654369,WI,Winneconne,242997.33333333334,258188.83333333334
72539,36.33214,-91.711144,AR,Glencoe,116812.08333333333,123880.5
72130,35.661399,-92.056438,AR,Prim,105865.66666666667,109035.25
96092,39.96332,-122.017242,CA,Chico,263057.0833333333,275420.1666666667
72152,34.356114,-91.979332,AR,Sherrill,43876.416666666664,44255.916666666664
25024,38.159082,-81.623721,WV,Bloomingrose,56265.75,60062.416666666664
28616,36.023071,-81.920191,NC,Crossnore,148494.66666666666,154037.0
61470,40.603863,-90.50484,IL,Prairie City,29559.25,28459.083333333332
52050,42.604314,-91.3299,IA,Greeley,123629.41666666667,124778.33333333333
50108,40.8257,-93.952664,IA,Grand River,83574.0,97607.41666666667
